@relation 'datasets'

@attribute text string
@attribute @@class@@ {neg,pos}

@data
'الاحرار في سجن عكاشة و حاملي شعار عاف الله عما سلف في الفيلات. هذا هو المنطق والا فلا. ',neg
'الصيادة لا تهمهم سوى مصلحتهم فقط لا حولة ولا قوة إلا بالله ',neg
'البلطجية والشفارة واش نتوما بنادم كاتقاتلو بيناتكوم أش بغيتو السلطة دير ليكم ، كاملين خاسكوم الحبس ',neg
'ناس جاهلة وماشي اول مرة نسمعو على صراعات خاص ساكنة الصحراء يترقاو شوية رآه العنف ماشي هو الحل ',neg
'سياسة القمع مقابل الإخضاع من أجل السيطرة والهيمنة على القطاع من طرف من يحسبون على سماسرة الصيد بالجنوب ',neg
'هذا القطاع يجلب الملايير لاصحاب النفود !واخنوش وضع عليه ليضمن امتيازات المخزن في نهب ثروة الشعب !! ',neg
'منذ 2011 والسلطة غائبة في المغرب,كل واحد تايدير ما بغا,استعمار الطرق,الطرطوار,نهب المال العام,انتشار الاجرام,شغب الملاعب',neg
'ماكانتوش كاتسمعو ، دابا غادين تولييو تشوفو ، من بعد غاديين تحسو',neg
'واش بغيتوهم يبداو يتكرفسو على العادي والبادي عاد تبقاو أنتما على خاطر خاطركم ',neg
'أين هي الكرامة حتى تكون مبعثرة .يمكن القول بالطفولة المغتصبة عندما تجد الطفل يلعب عار الجسد حاف القدم اهده كرامة مبعثرة هدا أكتر من الحرام ',neg
'نعم نحن نعيش ازمة تربية. وازمة مجتمع. وازمة تربية القيم. بالطبع. اننا نعيش كاننا اعداء . نعيش ازمة اخلاق وقيم. ونتربا عليها ونورتها. ',neg
'سؤال غبي يستحق هذا الرد الساخر من الرئيس الفرنسي ماكرون.',neg
'سؤال غبي يحمل في طياته عقلية معقدة ترى الاخ عجو والعدو صديق',neg
'صحف ديال المرقة لا نتوما لا هوما انعل جد بابكم الكلب تساهمون في تكليخ هذا الشعب و إستبلاده حسبنا الله و نعم الوكيل فيكم',neg
'صحفي مفقوس مسكين',neg
'هده شروط قاسية سيما في حق لعبين اجتهدوا ودافعوا بكل استماتة عن القميص الوطني مثل حمزة منديل و النصيري و بوفال. ',neg
'إنه يصطاد في المياه العكرة لأنه عديم الاصل والنسب ولربما والديه من المرتزقة المارقين.',neg
'إهانة للجزائر و للمغرب أيضا. أصبحنا مثل الضرات في بيت العريس الفرنسي. الله يرحم أمجادنا و صافي',neg
'وانت ايها الكاتب كتبت مقال عريض وعجزت ان تكتب صلى الله عليه وسلم بدل ص ',neg
'عندما ينطق الفقيه ويناقضه السياسي، اعلم ان الاتفاق غير متوافق والاثنين في اتجاهين ونحن بدون اتجاه. ',neg
'لا أفهم لما نحن المسلمون نقلد الغرب فقط في الأشياء التافهة ، للأسف إبتعدنا كثيرا عن ديننا ',neg
'إذ تم إلغاء هذا العيد يتضرر الإقتصاد،عبدالله النهاري ينشر فيديوهات تدعو لإرهاب والتطرف وووالجهل ',neg
'يحبون و يعشقون المستعمر . يا سلااام على حب جميل بثينة مع كراهية الأخوة هههه',neg
'العماري يدافع عن التجارة هل نسى أن اكثر مبيعات رأس السنة هما الخمر والسياحة الجنسية ',neg
'ان امثال هاذ المحرضين يلزمهم تلقي دروس في المدنية والتحضر و العيش المشترك وان لم ينته فوجب تطبيق قانون مكافحة الارهاب فوالله ما اغرقنا في مستنقع الدم غير امثال هذا الرجل الذي ابتلينا به. ',neg
'والله ما عندو جا المنتخب باك صاحبي حاظي غير جرا ',neg
'لعيب ليس في هذا الشيخ المعتوه الذي لا يفرق بين 25 دجنبر و دجنبر31، العيب في السلطات التي تتركه ينفث سمومه وامراضه النفسية بين المواطنين',neg
'أصبحنا نرى أشياء لا يتقبلها العقل التي لا تدل على خير حيث الفساد بشتى انواعه حسبنا الله ونعم الوكيل. ',neg
'اتريد يا شيخ التخلف ان تحرمنا من بضع دراهم من بيع حلوة راءس العام ..تخفف من عبء ديوننا .تشغيل بعض العمال.. ',neg
'من غير المعقول و ما بقي لسنة الجذيذ غير ايام و التجارة تكون في شذة ضروتها و يأتي. هذ الفقيه و يفتي في أمور هية من المجتمع زمن طويل ونحن نحتفل بيعد راءس السنة ',neg
'السياسة نفاق. هوما يتافقوا على حساب الشعب النغلوب على أمره. وهبي...الأزمي... زمرة واحدة ',neg
'نحن المغاربة جميعا من يتحمل هذه المشاكل .لأننا نحن من برمي الازبال في الشارع و في أنابيب المياه العادمة ',neg
'كفاكم ضحكا على الذقون،هل النصارى يحتلفون بأعيادنا؟',neg
'أشاد يشيد نحتج نستنكر نغضب خط أحمر خط أزرق بركة من .....أنزل ادير شي حاجة مع الشعب عيينا من هاد الهضرة الخاوية ',neg
'تصريح السيد النهاري كالتوقف عند "ويل للمصلين". كان على السيد النهاري أن يحرم الكيفية التي يُحْتَفل بها في هذه المناسبة وليس المناسبة نفسها',neg
'الشعب المغربي الضحية يعاني من كل جهة ---بالخصوص الاصلي',neg
'جميع المعاصي التي تغضب الله تقع في المغرب على طول السنة :من قبل نهب الميزانيات +تفقير الشعب+لا صحة +لا تعليم+لا أمن+......',neg
'إننا في زمن الخرافات وكأن الإنسان الذي يسمع ويرى الهرج المرضي الذي يروجه هذا المتاجر بخزعبلاته استغلالا لسذاجة الكثيرين والذين لا يعرفون مفهوم التدين الا في نسخته الداعشية.',neg
'غش في غش كلشي مغشوش بديت نشك الي كان شي حد في المغرب كيخدم بنزاهة وضمير كنضن قليل الي من رحم ربي',neg
'عندما أرى مثل هذه الصور. ......أشعر بتقصير كبير اتجاه المجتمع الإنساني من حولي.',neg
'انها العقدة يا سلام المعنى الحقيقي لكلمة (ممصروطش ليه)',neg
'هل يعقل دولة مسلمة تحتفل مع النصرى',neg
'حرام. حرام. حرام .حرام ماذا وقع لهؤلاء تجار الدين ',neg
'كيما محنتينا فهاد البرد الله يجعل ربي يمحنك ',neg
'لايحرم الا الله. و النهاري انسان عادي غير متقف ولا مخترع ولا نابغة ولا....',neg
'فهاد البلاد ما كاين لا دين لا قانون شي يشرق اوشي اغرب شي احلال اوشي احرم شي اطبق القانون اوشي اقلب على الثغرات فالقانون ',neg
'إغضب...فإن الله لم يخلكم خاضعين',neg
'..كفى من كنزها في البنوك فستكوى بها جباهكم و جنوبكم و ظهوركم...ام الدين عندكم فقط الشفوي الشفوي و المظهر الخارجي.. ',neg
'إغضب...فإن الارض تعشق الثائرين',neg
'إغضب...فإن الارض تحزن عندما يعتليها رجالا عاجزين هامدين و من الكرامة محرومين',neg
